country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
United Kingdom,2013,GBR,64302296,2.29392E+12,14.304,1.483,184.251,11.848,281.483,18.1,5.093,0.5,459.002,-3.619,-16.33,6763.749,434.925,2025.744,130.26,-24.658,-28.832,1369.981,88.093,36.654,18.339,369.81,355.38,14.985,-0.337,-8.017,36881.977,1.034,-2.066,-42.657,3601.116,231.56,31439.141,2021.609,65.158,85.243,-0.745,-5.73,763.258,1490.46,95.84,11869.833,-5.644,-22.12,5751.02,369.804,26.968,32.183,163.12,-11.444,-1.744,12.814,73.092,4.7,199.271,1.323,0.54,11.187,34.64,349.987,1925.592,123.82,5442.836,34.842,14.757,14.43,3.902,0.287,-0.588,184.658,1098.095,70.61,2871.719,19.869,7.786,-2.44,-20.598,823.427,84.911,5.46,12805.558,-8.784,-45.525,7351.487,472.717,1.536,34.72,57.795,18.1,0,22.845,10.748,281.483,0,898.794,5.093,0,2.437,5526.708,2371.596,26.056,35.228,165.329,827.498,53.21,2571.117,14.973,6.971,48.494,1.767,5.479,31.259,2.01,85.204,0.566,0.231,43.079,22.975,77.394,441.664,28.4,1203.598,7.991,3.263
United Kingdom,2014,GBR,64773504,2.36395E+12,14.243,1.688,208.963,13.535,349.217,22.62,6.748,0.604,424.689,-19.252,-83.73,5421.879,351.194,1547.546,100.24,-8.581,-7.559,1243.309,80.533,29.904,15.678,355.73,335.21,14.964,-5.544,-131.484,34583.77,0.948,-7.246,-146.48,3194.825,206.94,28949.014,1875.129,61.734,83.707,-8.215,-62.702,700.555,1557.581,100.89,10815.457,1.22,4.511,5778.832,374.315,30.098,31.273,142.36,25.233,3.137,15.951,90.932,5.89,246.254,1.757,0.712,4.524,14.996,364.983,1980.285,128.27,5634.756,38.266,16.293,20.52,5.768,-9.714,-18.936,165.722,984.199,63.75,2558.479,19.018,7.398,-0.006,-0.047,823.38,89.697,5.81,12711.677,-1.768,-8.356,7169.007,464.362,1.733,36.756,72.212,22.62,0,24.945,14.417,349.217,0,1114.833,6.748,0,3.224,5175.11,2240.112,19.975,33.932,199.261,996.086,64.52,3076.277,19.248,8.895,101.668,5.504,10.983,62.526,4.05,169.558,1.208,0.49,12.544,9.187,86.581,493.412,31.96,1336.669,9.534,3.865
United Kingdom,2015,GBR,65224368,2.41578E+12,-20.071,-2.717,165.868,10.819,436.493,28.47,8.49,0.475,370.281,-21.034,-73.871,4251.833,277.323,1163.369,75.88,-26.135,-21.047,912.024,59.486,22.628,12.186,356.45,335.34,14.736,1.589,35.587,34890.32,0.942,-1.66,-31.135,2796.961,182.43,28271.555,1843.994,54.402,81.03,2.841,19.9,720.455,1531.329,99.88,11045.789,8.628,32.297,6234.048,406.612,29.785,31.659,124.17,6.954,1.008,16.958,96.59,6.3,260.001,1.879,0.745,16.023,66.722,431.705,2344.369,152.91,6618.769,45.598,18.97,21.11,5.922,10.348,16.061,181.783,1078.431,70.34,2787.039,20.976,7.988,2.774,22.837,846.217,102.262,6.67,12973.933,13.424,62.335,8075.146,526.696,1.989,37.185,93.401,28.47,0,29.343,21.189,436.493,0,1431.99,8.49,0,4.104,5141.33,2275.699,20.658,50.661,249.922,1265.938,82.57,3831.729,24.623,10.982,85.81,9.303,20.286,115.448,7.53,311.016,2.245,0.891,26.019,21.878,108.459,617.407,40.27,1662.856,12.009,4.766
United Kingdom,2016,GBR,65655204,2.46006E+12,1.332,0.144,166.974,10.963,457.846,30.06,8.939,0.487,325.562,-49.095,-136.151,2150.207,141.172,467.137,30.67,-46.691,-27.774,483.005,31.712,9.12,6.269,354.03,336.28,14.934,-1.052,-23.943,34296.684,0.915,-1.364,-25.149,2765.356,181.56,27702.994,1818.846,53.991,80.775,11.976,86.282,806.736,2183.528,143.36,12287.471,2.649,10.77,6357.179,417.382,42.631,35.827,109.48,-14.716,-2.581,14.377,81.791,5.37,218.981,1.597,0.638,0.708,1.205,432.91,2356.553,154.72,6593.691,46.009,19.225,17.75,5.014,1.963,2.472,184.255,1092.526,71.73,2806.408,21.33,8.183,2.921,24.72,870.937,114.69,7.53,13265.315,4.763,25.084,8404.215,551.78,2.239,38.678,95.975,30.06,0,2.757,2.575,457.846,0,1461.808,8.939,0,4.262,5121.909,2251.756,-0.23,-1.267,248.655,1264.028,82.99,3787.284,24.679,11.043,38.167,7.577,27.862,158.403,10.4,424.375,3.093,1.237,-7.735,-8.982,99.477,565.987,37.16,1515.145,11.05,4.418
United Kingdom,2017,GBR,66064808,2.5066E+12,-1.242,-0.136,163.878,10.827,482.405,31.87,9.511,0.481,297.016,-19.087,-26.946,1729.008,114.227,341.029,22.53,-27.916,-8.853,346.01,22.859,6.723,5.071,349.86,335.1,14.875,0.043,0.976,34098.812,0.899,-2.015,-36.643,2511.322,165.91,26976.588,1782.203,49.511,79.113,-2.633,-21.245,785.491,2069.937,136.75,11889.705,0.351,1.465,6339.933,418.846,40.809,34.868,99.53,9.519,1.276,15.653,89.004,5.88,236.937,1.755,0.695,8.66,37.618,470.528,2560.97,169.19,7122.224,50.489,20.887,14.76,4.219,-1.938,-4.633,179.622,1064.712,70.34,2718.88,20.991,7.974,1.326,11.548,882.485,100.356,6.63,13357.874,-1.716,-9.47,8208.769,542.311,1.979,39.174,101.826,31.87,0,6.096,5.851,482.405,0,1541.302,9.511,0,4.52,5072.292,2252.731,16.75,42.251,290.906,1496.258,98.85,4403.344,29.499,12.913,10.082,2.629,30.491,173.466,11.46,461.532,3.42,1.354,33.59,32.632,132.11,751.383,49.64,1999.696,14.813,5.864
United Kingdom,2018,GBR,66432996,2.54021E+12,37.781,4.09,224.541,14.917,525.793,34.93,10.569,0.665,282.511,-15.268,-17.44,1456.902,96.786,253.338,16.83,-8.125,-1.857,316.133,21.002,5.092,4.314,349.61,330.5,14.731,-0.408,-9.19,33771.496,0.883,-1.621,-28.895,2339.35,155.41,26392.123,1753.308,47.023,78.149,0.022,0.169,785.66,1979.288,131.49,11826.357,-2.974,-12.457,6117.29,406.39,39.785,35.019,93.37,-7.455,-1.252,14.401,81.887,5.44,216.782,1.646,0.642,5.518,19.706,490.234,2635.588,175.09,7379.375,52.977,21.851,19.11,5.466,-7.496,-14.436,165.186,979.333,65.06,2486.503,19.685,7.363,-1.317,-11.624,870.861,106.724,7.09,13108.863,9.093,49.312,8905.555,591.623,2.145,38.816,111.651,34.94,0.01,9.649,9.825,525.943,0.151,1680.65,10.572,0.003,4.977,4974.938,2243.542,13.862,34.142,325.048,1656.255,110.03,4892.872,33.292,14.488,10.571,3.026,33.517,191.772,12.74,504.525,3.855,1.494,14.638,18.452,150.562,856.653,56.91,2266.374,17.219,6.711
United Kingdom,2019,GBR,66778660,0,27.847,4.154,285.584,19.071,558.412,37.29,11.593,0.868,266.159,-28.665,-27.743,1033.906,69.043,103.177,6.89,-6.113,-1.284,295.272,19.718,2.142,3.143,342.82,321.65,14.643,-2.092,-46.94,32893.762,0,-3.075,-53.907,2171.203,144.99,25448.258,1699.401,45.077,77.365,-1.13,-8.877,776.783,1955.415,130.58,11632.203,-3.317,-13.481,5883.752,392.909,40.597,35.363,85.61,8.995,1.237,15.639,88.801,5.93,234.191,1.844,0.712,2.558,6.967,497.201,2645.456,176.66,7445.503,54.923,22.635,21.17,6.175,-13.648,-23.07,142.116,841.287,56.18,2128.16,17.466,6.47,-1.985,-17.286,853.575,112.611,7.52,12782.146,1.862,11.017,9024.439,602.64,2.338,38.859,119.375,37.3,0.01,6.918,7.724,558.562,0.15,1787.617,11.596,0.003,5.435,4816.659,2196.601,11,30.037,355.085,1804.169,120.48,5317.344,37.457,16.165,-1.976,-0.783,32.734,193.475,12.92,490.181,4.017,1.49,12.173,17.705,168.267,963.332,64.33,2519.772,20,7.66
United Kingdom,2020,GBR,67059472,0,-5.498,-1.048,268.752,18.022,568.003,38.09,12.392,0.913,245.99,-8.198,-5.66,945.169,63.383,79.631,5.34,-35.124,-6.926,190.757,12.792,1.737,3.212,325.02,307.37,15.577,-10.168,-223.34,29425.539,0,-14.535,-247.014,1860.736,124.78,21658.189,1452.387,40.596,73.603,-5.85,-45.438,731.345,1658.528,111.22,10905.914,0.714,2.805,5900.941,395.714,36.184,37.063,75.61,15.707,2.39,18.029,99.613,6.68,268.85,2.173,0.914,4.211,23.674,520.874,2722.807,182.59,7767.351,59.404,26.397,17.65,5.43,-10.511,-15.405,126.71,758.282,50.85,1889.52,16.544,6.421,-22.952,-195.915,657.659,122.578,8.22,9807.104,-5.466,-32.941,8495.424,569.699,2.674,33.329,125.64,39.358,0,5.248,6.265,586.918,0,1873.561,12.805,0,6.367,4583.543,1973.261,10.177,39.079,394.164,1964.525,131.74,5877.832,42.86,19.975,3.903,1.153,33.886,198.779,13.33,505.318,4.337,1.717,18.454,30.32,198.587,1098.13,73.64,2961.35,23.958,10.064
United Kingdom,2021,GBR,67281040,0,-11.207,-2.02,237.846,16.003,581.293,39.11,12.733,0.8,268.329,3.825,2.424,978.089,65.807,87.989,5.92,-36.417,-4.659,120.889,8.134,1.927,3.291,331.25,307.16,15.363,1.324,26.117,29716.807,0,5.031,73.072,2052.287,138.08,22672.938,1525.459,44.954,76.297,6.416,46.921,778.266,1836.773,123.58,11567.388,-17.149,-67.86,4872.899,327.854,40.233,38.925,82.42,-19.941,-3.648,14.381,83.084,5.59,213.745,1.82,0.719,-9.337,-46.956,473.919,2513.041,169.08,7043.868,55.046,23.703,24.09,7.272,-8.7,-11.448,115.263,696.779,46.88,1713.15,15.262,5.765,3.608,23.727,681.386,127.525,8.58,10127.462,-16.58,-94.454,7063.579,475.245,2.793,34.08,127.312,39.882,0,1.331,1.672,592.769,0,1892.24,12.984,0,6.368,4565.328,1999.378,-9.546,-35.508,358.656,1816.262,122.2,5330.718,39.784,17.938,-5.927,-2.125,31.761,185.491,12.48,472.066,4.063,1.589,-14.485,-29.387,169.2,966.394,65.02,2514.821,21.168,8.463
United Kingdom,2022,GBR,67508936,0,28.762,4.603,305.221,20.605,519.339,35.06,10.791,1.014,257.379,-10.766,-7.084,869.846,58.722,77.471,5.23,-38.23,-3.109,74.421,5.024,1.61,2.89,319.56,324.89,15.99,1.625,32.499,30097.885,0,-0.386,-5.892,2104.462,142.07,22509.117,1519.567,43.729,74.786,-7.512,-58.465,719.801,1889.38,127.55,10662.307,16.379,53.7,5651.892,381.553,39.259,35.425,83.62,-3.279,-0.522,13.859,84.581,5.71,205.288,1.758,0.682,10.372,38.391,512.31,2708.086,182.82,7588.769,56.271,25.214,-5.33,-1.668,3.963,4.131,119.393,713.387,48.16,1768.558,14.823,5.876,8.755,59.657,741.043,137.611,9.29,10976.965,-11.312,-53.76,6243.394,421.485,2.859,36.471,113.166,35.451,0,-11.111,-14.145,525.129,0,1676.318,10.912,0,5.57,4812.548,2031.876,12.501,34.26,392.916,1994.699,134.66,5820.21,41.448,19.338,14.686,4.532,36.293,206.047,13.91,537.598,4.281,1.786,23.971,39.793,208.993,1184.732,79.98,3095.785,24.618,10.286
