country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Australia,1980,AUS,14706329,3.35756E+11,0,0,0,0,0,0,0,0,0,2.923,9.222,22083.273,324.764,0,0,21.425,123.059,47424.148,697.435,0,38.468,0,0,0,0.351,2.956,57407.051,2.514,0.673,5.366,0,0,54615.762,803.197,0,95.138,14.828,14.291,110.666,0,0,7525.051,14.828,14.291,7525.051,110.666,0,13.108,0,-5.471,-2.305,39.821,915.701,13.467,2707.718,0,4.717,-5.54,-2.41,41.05,0,0,2791.287,0,4.862,0,0,0,0,0,0,0,0,0,0,-4.702,-18.147,367.768,0,0,25007.438,-6.176,-16.719,17270.436,253.985,0,43.562,1.229,0.385,0,-7.895,-0.105,26.179,0,83.569,0,0,0.146,0,844.247,-5.54,-2.41,41.05,0,0,2791.287,0,4.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,1981,AUS,14930055,3.48727E+11,0,0,0,0,0,0,0,0,0,2.579,8.375,22313.307,333.139,0,0,13.067,91.136,52817.699,788.571,0,38.837,0,0,0,1.605,13.547,57454.168,2.46,1.532,12.304,0,0,54621.473,815.502,0,95.07,8.384,9.279,119.944,0,0,8033.754,8.384,9.279,8033.754,119.944,0,13.983,0,2.968,1.182,41.003,928.754,13.866,2746.315,0,4.78,3.023,1.243,42.292,0,0,2832.694,0,4.93,0,0,0,0,0,0,0,0,0,0,-1.455,-5.349,362.418,0,0,24274.412,-2.6,-6.603,16569.402,247.382,0,42.25,1.29,0.404,0,4.935,0.061,27.06,0,86.379,0,0,0.15,0,857.794,3.023,1.243,42.292,0,0,2832.694,0,4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,1982,AUS,15168446,3.48301E+11,0,0,0,0,0,0,0,0,0,1.063,3.542,22196.113,336.681,0,0,2.078,16.383,53067.684,804.954,0,39.613,0,0,0,-0.918,-7.874,56032.07,2.44,-0.612,-4.991,0,0,53433.984,810.51,0,95.363,-2.471,-2.964,116.981,0,0,7712.117,-2.471,-2.964,7712.117,116.981,0,13.764,0,-7.904,-3.241,37.762,841.901,12.77,2489.493,0,4.443,-6.895,-2.883,39.409,0,0,2598.085,0,4.637,0,0,0,0,0,0,0,0,0,0,-1.537,-5.569,356.849,0,0,23525.756,-1.395,-3.451,16081.471,243.931,0,41.986,1.647,0.516,0,27.723,0.358,34.018,0,108.592,0,0,0.194,0,849.919,-6.895,-2.883,39.409,0,0,2598.085,0,4.637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,1983,AUS,15383079,3.48354E+11,0,0,0,0,0,0,0,0,0,-0.037,-0.125,21878.295,336.556,0,0,4.197,33.786,54523.594,838.741,0,40.996,0,0,0,-3.41,-28.98,53366.375,2.357,-3.306,-26.797,0,0,50946.488,783.714,0,95.466,8.629,10.094,127.075,0,0,8260.688,8.629,10.094,8260.688,127.075,0,15.479,0,-5.064,-1.912,35.849,788.116,12.124,2330.45,0,4.367,-5.507,-2.184,37.225,0,0,2419.888,0,4.534,0,0,0,0,0,0,0,0,0,0,-10.303,-36.766,320.083,0,0,20807.504,-2.658,-6.484,15435.6,237.447,0,38.99,1.376,0.431,0,-16.473,-0.271,28.018,0,89.439,0,0,0.168,0,820.939,-5.507,-2.184,37.225,0,0,2419.888,0,4.534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,1984,AUS,15579478,3.7238E+11,0,0,0,0,0,0,0,0,0,5.749,19.347,22844.332,355.903,0,0,5.029,42.177,56543.441,880.917,0,41.752,0,0,0,3.835,31.481,54714.285,2.289,3.635,28.485,0,0,52132.617,812.199,0,95.282,-1.383,-1.758,125.317,0,0,8043.739,-1.383,-1.758,8043.739,125.317,0,14.701,0,8.267,2.964,38.813,842.515,13.126,2491.309,0,4.553,8.063,2.996,40.221,0,0,2581.669,0,4.718,0,0,0,0,0,0,0,0,0,0,3.404,10.895,330.979,0,0,21244.545,29.713,70.552,19769.559,307.999,0,38.828,1.408,0.441,0,2.32,0.032,28.306,0,90.36,0,0,0.165,0,852.42,8.063,2.996,40.221,0,0,2581.669,0,4.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,1985,AUS,15785685,3.91229E+11,0,0,0,0,0,0,0,0,0,3.438,12.236,23321.059,368.139,5661.712,89.374,21.958,193.428,68058.219,1074.346,72.266,41.95,0,123.673,14.093,2.95,25.15,55592.766,2.243,2.794,22.693,6685.931,105.542,52889.207,834.892,85.34,95.137,6.891,8.635,133.953,728.572,11.501,8485.702,6.891,8.635,8485.702,133.953,9.3,15.264,0,6.206,2.409,41.222,883.111,13.941,2611.349,11.272,4.697,6.115,2.457,42.678,0,0,2703.562,0,4.863,0,0,0,0,0,0,0,0,0,0,0.55,1.822,332.801,295.648,4.667,21082.443,15.858,48.842,22605.359,356.841,3.774,37.923,1.456,0.456,0,3.401,0.048,28.887,0,92.213,0.369,0,0.166,7834.503,877.57,6.115,2.457,42.678,0,0,2703.562,0,4.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,1986,AUS,16012299,3.99344E+11,0,0,0,0,0,0,0,0,0,2.539,9.347,23574.76,377.486,5782.243,92.587,6.377,68.514,71373.859,1142.86,71.481,42.182,0,129.527,14.474,1.975,17.335,55888.602,2.241,2.045,17.07,6878.587,110.142,53206.754,851.962,85.034,95.201,9.24,12.377,146.329,860.838,13.784,9138.556,9.24,12.377,9138.556,146.329,10.642,16.351,0,0.612,0.252,41.474,875.939,14.026,2590.143,10.828,4.634,0.62,0.265,42.943,0,0,2681.848,0,4.799,0,0,0,0,0,0,0,0,0,0,-1.398,-4.654,328.147,235.506,3.771,20493.438,-10.658,-38.033,19910.219,318.808,2.911,36.668,1.468,0.46,0,0.877,0.013,28.728,0,91.705,0.355,0,0.164,8089.219,894.905,0.62,0.265,42.943,0,0,2681.848,0,4.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,1987,AUS,16259251,4.19094E+11,0,0,0,0,0,0,0,0,0,4.205,15.875,24193.064,393.361,6171.748,100.348,4.446,50.808,73414.664,1193.667,73.886,42.702,0,135.815,14.744,2.936,26.277,56655.859,2.198,3.224,27.463,7204.268,117.136,54087.707,879.426,86.247,95.467,2.095,3.065,149.395,860.372,13.989,9188.282,2.095,3.065,9188.282,149.395,10.3,16.218,0,-2.937,-1.218,40.256,837.295,13.614,2475.874,10.024,4.37,-2.775,-1.186,41.756,0,0,2568.149,0,4.533,0,0,0,0,0,0,0,0,0,0,2.597,8.523,336.67,172.148,2.799,20706.361,6.293,20.064,20841.799,338.872,2.061,36.548,1.5,0.47,0,2.174,0.032,28.907,0,92.276,0.346,0,0.163,8353.091,921.182,-2.775,-1.186,41.756,0,0,2568.149,0,4.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,1988,AUS,16525901,4.37913E+11,0,0,0,0,0,0,0,0,0,5.187,20.403,25037.297,413.764,6414.053,105.998,-1.707,-20.374,70997.242,1173.293,73.931,42.946,0,143.374,14.881,4.589,42.269,58299.43,2.2,4.469,39.305,7452.544,123.16,55593.363,918.73,85.901,95.358,2.409,3.599,152.993,890.602,14.718,9257.794,2.409,3.599,9257.793,152.993,10.265,15.88,0,5.294,2.131,42.387,867.393,14.334,2564.87,9.998,4.399,6.97,2.964,44.72,0,0,2706.073,0,4.642,0,0,0,0,0,0,0,0,0,0,4.545,15.303,351.973,147.889,2.444,21298.271,-5.094,-17.264,19460.863,321.608,1.705,36.533,2.334,0.731,0,55.532,0.833,44.234,0,141.203,0.51,0,0.242,8675.714,963.451,6.97,2.964,44.72,0,0,2706.073,0,4.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,1989,AUS,16796586,4.57176E+11,0,0,0,0,0,0,0,0,0,4.881,20.194,25836.102,433.958,6760.897,113.56,8.641,101.385,75889.109,1274.678,74.99,42.878,0,151.433,14.962,5.048,48.633,60255.328,2.214,5.292,48.62,7841.594,131.712,57592.066,967.35,86.977,95.58,9.074,13.882,166.876,900.659,15.128,9935.092,15.741,24.082,10542.359,177.076,9.99,16.488,0,-0.564,-0.239,42.148,848.605,14.254,2509.316,9.413,4.164,-0.012,0.013,44.734,0,0,2663.257,0,4.42,0,0,0,0,0,0,0,0,0,0,4.132,14.543,366.516,180.037,3.024,21820.873,-5.683,-18.276,18059.191,303.333,1.997,36.214,2.586,0.81,0,10.807,0.252,48.224,0,153.941,0.535,0,0.255,9015.701,1012.084,-0.012,0.013,44.734,0,0,2663.257,0,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,1990,AUS,17048002,4.64137E+11,0,0,0,0,0,0,0,0,0,2.394,10.389,26064.475,444.347,7236.214,123.363,4.701,59.923,78284.906,1334.601,79.255,43.013,0,155.654,15.067,2.073,20.976,60597.098,2.226,2.03,19.641,8177.058,139.402,57894.836,986.991,89.56,95.541,0.53,0.884,167.759,737.066,12.566,9840.419,16.397,29.036,12090.065,206.111,8.073,16.239,0,3.549,1.496,43.644,865.761,14.759,2560.047,9.482,4.225,3.023,1.335,46.068,910.312,15.519,2702.262,9.97,4.459,0,0,0,0,0,0,0,0,0,0,2.283,8.368,374.885,203.778,3.474,21989.943,16.077,48.766,20653.402,352.099,2.232,36.289,2.424,0.76,0,-6.235,-0.161,44.551,0,142.215,0.488,0,0.235,9130.308,1033.059,3.023,1.335,46.068,910.312,15.519,2702.262,9.97,4.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,1991,AUS,17271092,4.61004E+11,0,0,0,0,0,0,0,0,0,2.007,8.917,26244.078,453.264,7366.155,127.222,3.733,49.823,80158.461,1384.424,80.539,44.208,0,157.964,15.406,-0.751,-7.754,59365.43,2.224,-1.042,-10.286,8181.478,141.303,56551.473,976.706,89.453,95.26,-4.136,-6.938,160.821,648.627,11.203,9311.572,4.684,9.654,12492.841,215.765,7.092,15.685,0,6.057,2.644,46.287,906.341,15.653,2680.041,9.91,4.514,5.538,2.532,48.6,948.316,16.378,2813.959,10.369,4.74,0,0,0,0,0,0,0,0,0,0,-3.271,-12.264,362.621,166.695,2.879,20995.824,-5.49,-19.329,19267.441,332.77,1.823,35.367,2.297,0.72,0,-5.267,-0.128,41.659,0,132.985,0.455,0,0.224,9146.121,1025.306,5.538,2.532,48.6,948.316,16.378,2813.959,10.369,4.74,0,0.016,0.016,0.316,0.005,0.933,0.003,0.002,0,0,0,0,0,0,0,0
Australia,1992,AUS,17462500,4.77843E+11,0,0,0,0,0,0,0,0,0,0.594,2.694,26110.715,455.958,7444.661,130.002,6.704,92.811,84594.719,1477.235,80.546,43.75,0,161.4,15.487,1.647,16.882,59681.504,2.181,1.655,16.169,8266.737,144.358,56857.543,992.875,89.441,95.268,3.45,5.549,166.37,685.125,11.964,9527.248,8.144,17.571,13362.116,233.336,7.413,15.963,0,1.84,0.852,47.139,912.899,15.941,2699.432,9.877,4.523,1.497,0.713,49.313,951.96,16.624,2823.96,10.3,4.732,0,0,0,0,0,0,0,0,0,0,2.186,7.926,370.547,136.951,2.391,21219.582,-1.449,-4.823,18780.062,327.947,1.482,35.555,2.139,0.67,0,-6.88,-0.158,38.368,0,122.478,0.415,0,0.205,9242.691,1042.188,1.497,0.713,49.313,951.96,16.624,2823.96,10.3,4.732,122.018,0.02,0.036,0.693,0.012,2.049,0.007,0.003,0,0,0,0,0,0,0,0
Australia,1993,AUS,17631514,5.00841E+11,0,0,0,0,0,0,0,0,0,0.643,2.931,26026.629,458.889,7559.044,133.277,0.465,6.865,84173.141,1484.1,80.587,43.125,0,165.383,15.542,2.1,21.89,60350.93,2.125,2.071,20.559,8388.1,147.895,57478.57,1013.434,89.426,95.241,3.681,6.124,172.493,694.609,12.247,9783.246,4.501,10.503,13829.727,243.839,7.405,16.211,0,2.795,1.317,48.456,929.415,16.387,2748.271,9.909,4.554,2.707,1.331,50.644,968.357,17.074,2872.36,10.324,4.759,0,0,0,0,0,0,0,0,0,0,3.105,11.505,382.052,134.447,2.371,21668.695,-6.727,-22.06,17348.852,305.887,1.433,35.904,2.139,0.67,0,0,0,38,0,121.304,0.405,0,0.201,9379.938,1064.078,2.707,1.331,50.644,968.357,17.074,2872.36,10.324,4.759,20.661,0.007,0.043,0.828,0.015,2.449,0.009,0.004,0,0.006,0.006,0.113,0.002,0.335,0.001,0.001
Australia,1994,AUS,17805506,5.27346E+11,0,0,0,0,0,0,0,0,0,2.043,9.375,26298.824,468.264,7688.302,136.894,2.211,32.81,85193.336,1516.91,80.458,42.359,0,170.143,15.391,3.89,41.388,62085.629,2.096,4.143,41.985,8591.675,152.979,59274.898,1055.42,89.912,95.473,11.057,19.073,191.567,761.338,13.556,10758.838,14.794,36.073,15720.538,279.912,7.967,17.329,0,-1.446,-0.701,47.755,907.023,16.15,2682.057,9.492,4.32,-1.196,-0.598,50.046,947.426,16.869,2810.73,9.915,4.527,0,0,0,0,0,0,0,0,0,0,3.543,13.537,395.589,142.035,2.529,22217.238,7.667,23.453,18496.477,329.339,1.486,35.785,2.223,0.697,0,3.955,0.085,39.117,0,124.87,0.409,0,0.201,9555.611,1105.466,-1.196,-0.598,50.046,947.426,16.869,2810.73,9.915,4.527,19.178,0.008,0.051,0.977,0.017,2.89,0.01,0.005,175,0.01,0.016,0.309,0.005,0.913,0.003,0.001
